Hotel_Name,Hotel_Address,Review_Count,Non_Review_Scoring_Count,Average_Hotel_Score,avg_hotel_feature,avg_room,avg_hotel,avg_breakfast,avg_staff,avg_bed,avg_location
Le Lavoisier,21 rue Lavoisier 8th arr 75008 Paris France,66,4,8.0,7.5838690084527,7.763075670352977,6.22212107419208,8.544142185366841,7.536077261465339,6.20958312150483,7.090776182881446
Royal Saint Michel,3 Boulevard Saint Michel 5th arr 75005 Paris France,1193,120,8.0,7.571390306794081,7.073039228063088,7.386769521569817,7.457507666525718,8.063591831945056,6.310930350788001,8.114799865755469
Mercure Paris Opera Grands Boulevards,42 Rue Des Petites Ecuries 10th arr 75010 Paris France,359,32,8.0,7.537671423068055,7.364717467050447,7.1021120973044045,7.842948880012135,8.576542511503261,5.714122303725761,7.885237827188293
Hotel Pension Baron am Schottentor,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,1315,122,8.0,7.49234013018273,7.14309457774463,7.160619223842789,6.76235381648235,8.341929963118623,5.379194204372141,8.15694861189955
Hotel Spa Villa Olimpica Suites,Pallars 121 125 Sant Mart 08018 Barcelona Spain,3565,305,8.0,7.48333251169775,7.4095327474696395,7.163611093048963,7.780325807579688,7.8761388968868165,5.658183897952582,8.027485020906074
Mercure Barcelona Condor,V a Augusta 127 Sarri St Gervasi 08006 Barcelona Spain,434,38,8.0,7.4775623633346715,7.139804444467662,7.562506321751884,8.001007283846468,8.322224622725203,6.097292831723436,7.963583200425306
Derag Livinghotel Kaiser Franz Joseph Vienna,Sieveringer Stra e 4 19 D bling 1190 Vienna Austria,1496,115,8.0,7.473662215082978,7.176011612938165,7.123638226911156,7.496026819729641,8.35539599871905,6.4243045972837525,7.828103011539546
Hotel Vondel Amsterdam,Vondelstraat 18 30 Oud West 1054 GE Amsterdam Netherlands,1952,248,8.0,7.470697299204576,6.809970359232501,7.398286586988509,7.417016263597173,8.287912198865452,5.797445994502512,8.236063296637752
Hotel Carrobbio,Via Medici 3 Milan City Center 20123 Milan Italy,888,67,8.0,7.467017739803317,6.996797360248447,7.103756354865821,7.1630836605933945,8.208388665195882,5.644237054252306,8.046109167083245
Hotel SB Icaria Barcelona,Avinguda Icaria 195 Sant Mart 08005 Barcelona Spain,3633,439,8.0,7.4596970337312465,7.015253034397007,7.2629078624114465,7.482820797571939,8.079170813989565,5.635489249080415,8.062480063795855
Axel Hotel Barcelona Urban Spa Adults Only,Aribau 33 Eixample 08011 Barcelona Spain,2694,269,8.0,7.450821080723036,7.0446764077247845,7.322811682549993,6.64912344064895,8.110118783849517,6.040103674921926,8.185322501974266
Crowne Plaza Paris R publique,10 Place De La R publique 11th arr 75011 Paris France,1053,141,8.0,7.444612754783922,6.81894629270027,6.9552025786797795,7.527852933085257,8.207167958451015,6.456151499745805,8.17054068954654
Best Western Plus de Neuville Arc de Triomphe,3 Rue Verniquet 17th arr 75017 Paris France,516,62,8.0,7.443584110747668,7.353035859094433,7.106988842594213,6.64794402027046,8.200949305688662,6.20958312150483,7.969235289179889
Hotel Mozart,Piazza Gerusalemme 6 Sempione 20154 Milan Italy,4015,323,8.0,7.427527849651836,7.132163710135194,7.204811102362175,7.676463712368214,8.057429167707244,5.701770749626909,7.8887185067933
Park Plaza Victoria Amsterdam,Damrak 1 5 Amsterdam City Center 1012 LG Amsterdam Netherlands,4820,973,8.0,7.420956047697345,6.845054790204403,7.245859391995979,7.248192946592603,8.159278951593949,5.736889974386291,8.04920504385965
TheWesley,81 103 Euston Street Camden London NW1 2EZ United Kingdom,2347,556,8.0,7.417486894468967,7.0677378684159855,7.147256842212249,7.333403551573731,8.196085634200493,5.853361468161675,7.898211369550454
Holiday Inn London Mayfair,3 Berkeley Street Westminster Borough London W1J 8NE United Kingdom,1894,390,8.0,7.409624293729708,6.914507278561968,7.172772458546231,7.583029292233403,8.090481152587195,6.10359280399316,7.82562533227007
Suite Hotel 900 m zur Oper,Wiedner Hauptstra e 44 04 Wieden 1040 Vienna Austria,3461,260,8.0,7.391863374826394,7.08300035162868,7.003363172002225,7.53097847450688,8.166922600033857,6.264973016307536,7.808398490683472
Aparthotel Atenea Barcelona,Joan G ell 207 211 Les Corts 08028 Barcelona Spain,1098,75,8.0,7.378152659618791,6.896007860871139,7.10895311788803,7.3839975206308965,8.061479243565758,6.060697155235295,7.60766104022683
Best Western Premier Trocadero La Tour,5 bis rue Massenet 16th arr 75016 Paris France,216,38,8.0,7.3756490193054915,6.688036534868455,7.5990070635041045,6.6439045355716235,8.465338524548718,5.346187086934418,7.837556183848051
The Principal London,1 8 Russell Square Camden London WC1B 5BE United Kingdom,3150,724,8.0,7.3711655248277985,6.737610614523506,7.5043796920219314,7.419948860458171,8.221301991944221,5.6322415087031255,7.986361046611628
The Gates Diagonal Barcelona,Avenida Diagonal 205 Sant Mart 08018 Barcelona Spain,1725,144,8.0,7.358462686841199,7.032166417867683,7.366825474081318,7.624593980343517,8.061324949659289,5.562984557702085,8.154009732957103
City Hotel Deutschmeister,Gr nentorgasse 30 09 Alsergrund 1090 Vienna Austria,675,44,8.0,7.352297285767049,7.098796622339804,7.022641641724482,7.184049264685863,8.11935407378477,5.866683083375699,8.067133559705717
Novotel Milano Linate Aeroporto,Via Mecenate 121 20138 Milan Italy,1607,105,8.0,7.3502229872945675,7.016647872388093,7.1222763785633605,7.890885495921029,7.4845989817717555,6.449118793424843,7.913618356742297
Clayton Crown Hotel London,152 Cricklewood Broadway Cricklewood London NW2 3ED United Kingdom,2491,512,8.0,7.342307292644494,7.145228084128667,7.475445296347268,6.951609087155114,7.894191711947185,5.803932747476215,7.672210121640602
Holiday Inn Paris Elys es,24 Rue De Miromesnil 8th arr 75008 Paris France,421,44,8.0,7.336438052871232,6.847163308589607,8.11152789518174,6.146881478485109,8.226974515851747,5.54334011184545,8.667483101693628
Mercure Paris Notre Dame Saint Germain des Pr s,20 rue du Sommerard 5th arr 75005 Paris France,268,28,8.0,7.334721393921656,6.563434266298551,7.825985651429438,7.86785154472367,8.154301714112353,7.677427554651754,7.869608364345207
Hotel Crivi s,Corso di Porta Vigentina 46 Milan City Center 20122 Milan Italy,739,66,8.0,7.331749889950782,6.882577315125413,7.218222660530353,7.4755936783369865,7.901826961530151,5.935307574987291,7.47815878079036
Shaftesbury Hyde Park International,52 56 Inverness Terrace Westminster Borough London W2 3LB United Kingdom,2907,545,8.0,7.331518563002929,6.813658614736104,7.466093310332781,7.605008797190471,8.273744055135465,6.081922653051668,7.963584649014163
Gartenhotel Altmannsdorf Hotel 1,Hoffingergasse 26 28 12 Meidling 1120 Vienna Austria,235,11,8.0,7.328086473871829,6.84509922738979,7.221716482071511,7.398796581888052,8.108842161529626,7.661921708185053,6.600279106858054
Shepherd s Bush Boutique Hotel,11 12 Poplar Mews Shepherd s Bush Hammersmith and Fulham London W12 7JS United Kingdom,1069,227,8.0,7.319968295182224,6.885493417797894,7.3579847905078575,6.7303655093919845,8.26837529741016,5.800439564128881,7.861472155083116
Hotel Kavalier,Linzer Stra e 165 14 Penzing 1140 Vienna Austria,3333,185,8.0,7.317729183250739,7.1453968191625785,6.900346102172703,7.635115372611516,7.788269493311968,5.808446510276708,7.923424528687687
Renaissance Amsterdam Hotel,Kattengat 1 Amsterdam City Center 1012 SZ Amsterdam Netherlands,1710,348,8.0,7.302421515997974,6.801966408093102,7.2539588891370474,7.064850906231937,7.801601461265487,5.940196163527472,8.020515346366741
Grange Strathmore Hotel,41 Queens Gate Gardens Kensington and Chelsea London SW7 5NB United Kingdom,984,202,8.0,7.298870149803897,6.995973219274369,7.358579341545964,6.282991074917145,8.25665473186954,5.867098216462034,8.094939409968504
Best Western Mornington Hotel Hyde Park,12 Lancaster Gate Lancaster Gate Westminster Borough London W2 3LG United Kingdom,2418,440,8.0,7.292903087995334,6.80760692459571,7.0296752589565985,7.865283274362803,8.043398954250435,5.954852215013062,7.933265324012806
Eiffel Trocad ro,35 Rue Benjamin Franklin 16th arr 75016 Paris France,435,46,8.0,7.275454254872041,6.781159506426143,7.419876310408855,6.294916257447005,7.806190183334882,6.449891967463142,7.82382582632129
Saint James Albany Paris Hotel Spa,202 rue de Rivoli 1st arr 75001 Paris France,2868,297,8.0,7.267485858849542,6.5265737148256,7.1284807933416365,7.400467594632533,7.8996334491903575,5.484983201078668,8.039791863743757
Doubletree by Hilton London Kensington,100 Queen s Gate Kensington and Chelsea London SW7 5AG United Kingdom,2367,541,8.0,7.266347413387675,6.669683902917113,7.444767826367735,7.20404728361036,7.877745804675621,5.6151403823464525,7.987197371680379
London Marriott Hotel Kensington,147 Cromwell Road Kensington and Chelsea London SW5 0TH United Kingdom,449,105,8.0,7.258199522003525,6.922263730139837,6.990712644065701,7.11317868765032,7.968203485163925,5.588173614641586,7.785065970711905
Mercure Paris 15 Porte de Versailles,6 Rue Saint Lambert 15th arr 75015 Paris France,221,15,8.0,7.256747608442577,7.987552391051861,6.803856584736762,6.498536810436366,8.224958284876372,5.5823589222165735,7.4182615629984054
Hotel Derby,Loreto 21 25 Les Corts 08029 Barcelona Spain,808,76,8.0,7.256349644170259,6.729184971973943,7.064540169816303,6.780426758355665,8.168145130707387,6.30420691408236,8.117424242424244
Radisson Blu Edwardian Sussex,19 25 Granville Place Marble Arch Westminster Borough London W1H 6PA United Kingdom,1295,234,8.0,7.238132844614972,6.5469799113646685,7.158747483478768,7.770309787463552,8.198227216040822,6.02058741969774,7.9579420520999475
Courthouse Hotel London,19 21 Gt Marlborough St Westminster Borough London W1F 7HL United Kingdom,1786,355,8.0,7.233759000615714,6.82356091710942,7.112653549746607,6.79825393539754,7.718302434067962,5.684710953879507,8.022985775661425
Mercure Paris Centre Tour Eiffel,20 Rue Jean Rey 15th arr 75015 Paris France,2611,333,8.0,7.224348562629685,6.694840428217947,7.136392021525533,7.039330354439657,7.854642606407599,5.696643930407276,7.8551647075038895
Hotel Bristol,Via Domenico Scarlatti 32 Central Station 20124 Milan Italy,516,37,8.0,7.214745652160084,6.785864963438254,6.729010429084393,7.2362782525155485,7.957764791713318,6.20958312150483,7.685858585858586
Zenit Borrell,Comte Borrell 208 Eixample 08029 Barcelona Spain,758,61,8.0,7.214010254580527,6.978495158696136,7.225103134866448,6.558434581295733,8.1622718309147,5.628190137264871,7.708771929824563
Rafayel Hotel Spa,34 Lombard Road Battersea London SW11 3RF United Kingdom,1378,472,8.0,7.198265097439464,7.189257806414458,7.1429523544059945,6.825157873301005,7.47117928800174,5.810670572013989,7.57063299082281
Mercure Paris Tour Eiffel Pont Mirabeau,10 Avenue Emile Zola 15th arr 75015 Paris France,259,33,8.0,7.131689378752388,6.769441669362136,6.350094404828131,6.5403973049501944,7.907712662857528,6.20958312150483,7.782680039258987
Hilton Vienna,Am Stadtpark 1 03 Landstra e 1030 Vienna Austria,3078,374,8.0,7.124961309763666,6.73088689677886,6.978883899134153,7.486135505222857,7.1874388562911244,6.109894785703234,7.751896324107355
La Suite West Hyde Park,41 51 Inverness Terrace Westminster Borough London W2 3JN United Kingdom,768,154,8.0,7.062517290907824,6.7131029294621385,6.963642164516631,6.650050638144726,7.558107133670865,5.712689056939502,7.79945655384252
Blakes Hotel,33 Roland Gardens Kensington and Chelsea London SW7 3PF United Kingdom,190,40,8.0,7.052633090844078,6.807686392787136,6.735447327163303,6.373207092413747,7.609622288516964,5.225203355363497,7.210366826156301
Le M ridien Etoile,81 boulevard Gouvion Saint Cyr 17th arr 75017 Paris France,579,87,8.0,7.031377090180642,6.587715006325823,7.1910830786570425,7.647575150427263,7.846162341688778,5.265251652262329,7.44481658692185
Atahotel Linea Uno,Viale Monza 139 Distretto Viale Monza 20125 Milan Italy,1199,54,8.0,7.011221291820621,7.023008451428388,6.642969273838713,6.621489491551732,7.656028511001112,5.021479410269445,7.988648823763956
AC Hotel Sants a Marriott Lifestyle Hotel,Passeig de Sant Antoni 36 40 Sants Montju c 08014 Barcelona Spain,575,42,8.0,7.007572609685153,6.887147930929176,6.868675087240176,7.375650265162443,7.372209754143314,5.350581469242501,7.31883854020077
Mercure Paris Place d Italie,25 Boulevard Auguste Blanqui 13th arr 75013 Paris France,192,13,7.9,7.809475152869267,7.149301873453517,7.205166135639507,6.9772968599888765,8.022892754209435,,8.04443558390927
Mercure Paris Bastille Saint Antoine,64 Rue Crozatier 12th arr 75012 Paris France,168,9,7.9,7.647309251854477,7.027502146139473,6.548576341475749,6.816756838752086,8.658827172978713,,8.4555023923445
H tel Victor Hugo Paris Kl ber,19 Rue Copernic 16th arr 75016 Paris France,236,33,7.9,7.623564176771585,7.156133750778502,7.618295782127142,7.973349272964988,8.296556606158669,6.63348373157092,8.409472297344152
Petit Palace Barcelona,Roger De Lluria 21 Esq Gran Via 662 Eixample 08037 Barcelona Spain,1148,90,7.9,7.561463009025266,7.001850271212754,7.122956162914192,7.361629038782423,8.284784273217808,6.768206659888154,7.966310216944334
NH Amsterdam Caransa,Rembrandtplein 19 Amsterdam City Center 1017 CT Amsterdam Netherlands,966,137,7.9,7.539618278395839,7.103412203794445,7.0146434351316005,7.77322740663663,8.476776474355734,6.419078687228153,8.11779448621554
Catalonia Atenas,Avenida Meridiana 151 Sant Mart 08026 Barcelona Spain,6792,541,7.9,7.535600590626127,7.006690256985856,7.402048948929727,7.8136916820389075,8.217629993464326,5.962510454761631,8.0792254907752
Dutch Design Hotel Artemis,John M Keynesplein 2 Slotervaart 1066 EP Amsterdam Netherlands,2167,350,7.9,7.531843947007501,7.484122302076443,7.43713595960493,7.117971059127454,7.943408995236648,6.312224065501833,7.78197336092073
Mercure Paris 17 me Saint Lazare Monceau,99 Bis Rue De Rome 17th arr 75017 Paris France,103,7,7.9,7.514613095991295,7.578311137430967,7.54020634198149,7.650149163169338,8.171360671487081,4.556304016268429,8.460260499734185
Best Western Tour Eiffel Invalides,35 Boulevard de la tour Maubourg 7th arr 75007 Paris France,364,48,7.9,7.5110359092136125,7.016638277275062,6.933074773681282,7.227935227789857,8.264252667239724,4.8160587188612105,8.124538975279108
Le Dokhan s a Tribute Portfolio Hotel,117 Rue Lauriston 16th arr 75116 Paris France,222,34,7.9,7.478450215573767,7.306602174273739,7.3407175346432,6.995324254324609,8.02436416038833,7.066535332994407,7.875644994840042
H tel Regina Op ra Grands Boulevards,11 Bis rue Mazagran 10th arr 75010 Paris France,287,25,7.9,7.475399161370805,7.451594949381846,6.714173919094503,5.707987814127522,7.8010699986669545,6.20958312150483,7.609771807140229
Old Ship Inn Hackney,2 Sylvester Path Hackney London E8 1EN United Kingdom,272,81,7.9,7.453410011731334,7.089155250850086,5.958585300301276,7.217252363857005,8.277602730118238,6.37426919166243,7.880004498425553
Hotel Lombardia,Viale Lombardia 74 76 Citt Studi 20131 Milan Italy,713,41,7.9,7.430459179378833,6.435639937311085,7.851132225762402,7.604420143980382,8.313087804014765,6.8772877478393495,8.160331384015596
Hotel Monceau Wagram,7 Rue Rennequin 17th arr 75017 Paris France,772,55,7.9,7.429406323019979,7.15962543554007,6.890423358692589,7.238034441161812,7.895201135518171,5.700254194204372,7.850789473684212
Exe Laietana Palace,Via Laietana 17 Ciutat Vella 08003 Barcelona Spain,2045,177,7.9,7.398557321523901,6.722160282918983,7.29354324244105,7.262158767371578,8.253617705427944,5.3194242501270965,8.214002459654143
Hotel Schild,Neustift am Walde 97 99 19 D bling 1190 Vienna Austria,939,53,7.9,7.36723076614634,7.0687504558793,7.111970869367318,7.837812565993177,8.06407925643654,5.49288256227758,8.254126794258374
Abba Garden,Santa Rosa Esplugues 33 08950 Barcelona Spain,959,72,7.9,7.349801084388918,7.384918887482379,7.253159760338667,7.4436717446402385,7.5705959685790685,6.894872539763235,7.799728369218502
Grange Langham Court Hotel,31 35 Langham Street Westminster Borough London W1W 6BU United Kingdom,754,146,7.9,7.346464926263933,6.932315913095341,7.425279563895281,7.244144081508823,8.082411034194054,5.9163081469242496,8.195180223285488
Hotel Galileo,Corso Europa 9 Milan City Center 20122 Milan Italy,1503,107,7.9,7.336215037047013,6.720554263935247,6.797318908080742,7.733776010410819,8.228580609774596,5.913724898322318,7.933651953388797
Grange White Hall Hotel,2 5 Montague Street Bloomsbury Camden London WC1B 5BU United Kingdom,468,100,7.9,7.336209173649444,7.0166066792387785,7.547524020650253,6.252172319185,8.379094179513338,5.860223289540578,8.44216339040372
Sall s Hotel Pere IV,Pallars 128 130 Sant Mart 08018 Barcelona Spain,3130,252,7.9,7.335717692004878,7.165449211951462,7.239739236954011,7.2194654128472235,8.076805452578428,5.573109533102645,8.060178856231488
Washington Mayfair Hotel,5 Curzon St Westminster Borough London W1J 5HL United Kingdom,1532,431,7.9,7.3276423149146535,6.8808862784538825,7.239916272585409,7.462554151450544,7.894234695866546,5.726628163397355,7.953255379885815
Hotel Elys es Bassano,24 rue Bassano 16th arr 75016 Paris France,652,88,7.9,7.322853783242032,7.007832164425222,7.191033227127901,7.627850533447945,8.080824406417268,6.6637010676156585,7.642710539388711
Mercure Paris Arc de Triomphe Etoile,27 avenue des Ternes 17th arr 75017 Paris France,145,25,7.9,7.321914384775017,6.3486119527344345,6.680258433217013,8.800500581483542,8.51934064822774,6.20958312150483,8.11198450672135
